Price,Date,Adj Close,Close,High,Low,Open,Volume
3820,2019-03-08 00:00:00+00:00,3.739795684814453,3.7660000324249268,3.776750087738037,3.619999885559082,3.6414999961853027,422416000
3821,2019-03-11 00:00:00+00:00,4.000470161437988,4.028500080108643,4.051499843597412,3.7422499656677246,3.789750099182129,859728000
3822,2019-03-12 00:00:00+00:00,4.034729480743408,4.063000202178955,4.109749794006348,3.979749917984009,4.05649995803833,579576000
3823,2019-03-13 00:00:00+00:00,4.186168193817139,4.2154998779296875,4.244999885559082,4.093249797821045,4.100749969482422,768900000
3824,2019-03-14 00:00:00+00:00,4.110200881958008,4.138999938964844,4.23675012588501,4.131249904632568,4.22475004196167,519384000
3825,2019-03-15 00:00:00+00:00,4.2157111167907715,4.245250225067139,4.288249969482422,4.178999900817871,4.182499885559082,661484000
3826,2019-03-18 00:00:00+00:00,4.194361209869385,4.223750114440918,4.331250190734863,4.196499824523926,4.2769999504089355,486992000
3827,2019-03-19 00:00:00+00:00,4.362185001373291,4.392749786376953,4.4375,4.302000045776367,4.318999767303467,854972000
3828,2019-03-20 00:00:00+00:00,4.329663276672363,4.360000133514404,4.475749969482422,4.324999809265137,4.421999931335449,719148000
3829,2019-03-21 00:00:00+00:00,4.566502094268799,4.598499774932861,4.625,4.3782501220703125,4.3832502365112305,824312000
3830,2019-03-22 00:00:00+00:00,4.406623840332031,4.4375,4.619999885559082,4.423500061035156,4.571000099182129,747644000
3831,2019-03-25 00:00:00+00:00,4.314270973205566,4.3445000648498535,4.461249828338623,4.277750015258789,4.396500110626221,525212000
3832,2019-03-26 00:00:00+00:00,4.390982151031494,4.421750068664551,4.543749809265137,4.364999771118164,4.487249851226807,703508000
3833,2019-03-27 00:00:00+00:00,4.38179874420166,4.412499904632568,4.4942498207092285,4.34250020980835,4.447500228881836,474372000
3834,2019-03-28 00:00:00+00:00,4.400416374206543,4.431250095367432,4.497499942779541,4.377749919891357,4.43874979019165,480264000
3835,2019-03-29 00:00:00+00:00,4.457765102386475,4.488999843597412,4.513500213623047,4.447750091552734,4.498499870300293,456896000
3836,2019-04-01 00:00:00+00:00,4.525291442871094,4.557000160217285,4.587500095367432,4.509250164031982,4.581500053405762,483824000
3837,2019-04-02 00:00:00+00:00,4.543167591094971,4.574999809265137,4.619750022888184,4.538000106811523,4.581250190734863,440920000
3838,2019-04-03 00:00:00+00:00,4.682689666748047,4.7154998779296875,4.775000095367432,4.619999885559082,4.625,783504000
3839,2019-04-04 00:00:00+00:00,4.673752307891846,4.706500053405762,4.7492499351501465,4.643249988555908,4.699999809265137,457376000
3840,2019-04-05 00:00:00+00:00,4.740532875061035,4.773749828338623,4.791250228881836,4.713250160217285,4.75,481744000
3841,2019-04-08 00:00:00+00:00,4.761387825012207,4.794750213623047,4.820000171661377,4.71875,4.743000030517578,424192000
3842,2019-04-09 00:00:00+00:00,4.698577880859375,4.731500148773193,4.772250175476074,4.689000129699707,4.761000156402588,439972000
3843,2019-04-10 00:00:00+00:00,4.769083023071289,4.802499771118164,4.828499794006348,4.726250171661377,4.73075008392334,444772000
3844,2019-04-11 00:00:00+00:00,4.755181789398193,4.78849983215332,4.836750030517578,4.738749980926514,4.804999828338623,374600000
3845,2019-04-12 00:00:00+00:00,4.717197895050049,4.750249862670898,4.831500053405762,4.741499900817871,4.827499866485596,471708000
3846,2019-04-15 00:00:00+00:00,4.585371494293213,4.617499828338623,4.747499942779541,4.577499866485596,4.742499828338623,440092000
3847,2019-04-16 00:00:00+00:00,4.672509670257568,4.705249786376953,4.724249839782715,4.624000072479248,4.6570000648498535,394964000
3848,2019-04-17 00:00:00+00:00,4.649670124053955,4.682250022888184,4.761499881744385,4.659749984741211,4.740499973297119,351004000
3849,2019-04-18 00:00:00+00:00,4.625092506408691,4.65749979019165,4.723249912261963,4.629499912261963,4.689000129699707,380988000
3850,2019-04-22 00:00:00+00:00,4.678966045379639,4.711750030517578,4.727499961853027,4.6020002365112305,4.633749961853027,279936000
3851,2019-04-23 00:00:00+00:00,4.733582973480225,4.766749858856201,4.798250198364258,4.715250015258789,4.724999904632568,346856000
3852,2019-04-24 00:00:00+00:00,4.74599552154541,4.779250144958496,4.820250034332275,4.716000080108643,4.777249813079834,318204000
3853,2019-04-25 00:00:00+00:00,4.640237331390381,4.672749996185303,4.761250019073486,4.59250020980835,4.738749980926514,499296000
3854,2019-04-26 00:00:00+00:00,4.421270370483398,4.452250003814697,4.522250175476074,4.332499980926514,4.517749786376953,868988000
3855,2019-04-29 00:00:00+00:00,4.45205545425415,4.483250141143799,4.511250019073486,4.387499809265137,4.460249900817871,391920000
3856,2019-04-30 00:00:00+00:00,4.4935150146484375,4.525000095367432,4.550749778747559,4.43149995803833,4.45074987411499,362920000
3857,2019-05-01 00:00:00+00:00,4.480356216430664,4.511750221252441,4.620250225067139,4.511499881744385,4.577750205993652,354280000
3858,2019-05-02 00:00:00+00:00,4.5478835105896,4.579750061035156,4.6217498779296875,4.478000164031982,4.521500110626221,394684000
3859,2019-05-03 00:00:00+00:00,4.543416976928711,4.575250148773193,4.598249912261963,4.51324987411499,4.588250160217285,336824000
3860,2019-05-06 00:00:00+00:00,4.464964866638184,4.496250152587891,4.508500099182129,4.349999904632568,4.387499809265137,422176000
3861,2019-05-07 00:00:00+00:00,4.297636985778809,4.327750205993652,4.447500228881836,4.279250144958496,4.447500228881836,555220000
3862,2019-05-08 00:00:00+00:00,4.317747116088867,4.3480000495910645,4.428750038146973,4.288000106811523,4.300000190734863,419168000
3863,2019-05-09 00:00:00+00:00,4.225144863128662,4.254749774932861,4.288249969482422,4.135000228881836,4.278500080108643,660248000
3864,2019-05-10 00:00:00+00:00,4.19113302230835,4.2204999923706055,4.289750099182129,4.099999904632568,4.223750114440918,569500000
3865,2019-05-13 00:00:00+00:00,3.933687448501587,3.961250066757202,4.110750198364258,3.9452500343322754,4.087500095367432,656912000
3866,2019-05-14 00:00:00+00:00,4.02281379699707,4.051000118255615,4.08650016784668,3.962249994277954,4.00124979019165,524880000
3867,2019-05-15 00:00:00+00:00,3.961740255355835,3.989500045776367,4.026249885559082,3.9352500438690186,3.994999885559082,502320000
3868,2019-05-16 00:00:00+00:00,3.9768855571746826,4.004749774932861,4.047749996185303,3.9412500858306885,3.9839999675750732,781088000
3869,2019-05-17 00:00:00+00:00,3.886021852493286,3.913249969482422,4.092750072479248,3.873500108718872,3.9625000953674316,1022068000
3870,2019-05-20 00:00:00+00:00,3.7673532962799072,3.793750047683716,3.8692500591278076,3.768749952316284,3.8137500286102295,572064000
3871,2019-05-21 00:00:00+00:00,3.849527359008789,3.876499891281128,3.8924999237060547,3.815999984741211,3.8550000190734863,361848000
3872,2019-05-22 00:00:00+00:00,3.7785251140594482,3.805000066757202,3.8637499809265137,3.7939999103546143,3.8375000953674316,325868000
3873,2019-05-23 00:00:00+00:00,3.6573736667633057,3.683000087738037,3.7422499656677246,3.6227500438690186,3.7422499656677246,591844000
3874,2019-05-24 00:00:00+00:00,3.603501081466675,3.6287500858306885,3.737499952316284,3.621999979019165,3.7019999027252197,357584000
3875,2019-05-28 00:00:00+00:00,3.5583176612854004,3.583250045776367,3.679500102996826,3.581249952316284,3.6465001106262207,428356000
3876,2019-05-29 00:00:00+00:00,3.4840879440307617,3.508500099182129,3.570499897003174,3.4735000133514404,3.535249948501587,559800000
3877,2019-05-30 00:00:00+00:00,3.457493782043457,3.477750062942505,3.543750047683716,3.4392499923706055,3.5077500343322754,394300000
3878,2019-05-31 00:00:00+00:00,3.366774797439575,3.3864998817443848,3.4962499141693115,3.3847498893737793,3.428499937057495,389720000
3879,2019-06-03 00:00:00+00:00,3.3250203132629395,3.3445000648498535,3.4367499351501465,3.315000057220459,3.397749900817871,478644000
3880,2019-06-04 00:00:00+00:00,3.5541772842407227,3.575000047683716,3.5802500247955322,3.3867499828338623,3.4089999198913574,641836000
3881,2019-06-05 00:00:00+00:00,3.511427640914917,3.5320000648498535,3.654750108718872,3.495500087738037,3.649250030517578,511616000
3882,2019-06-06 00:00:00+00:00,3.573563814163208,3.5945000648498535,3.6192500591278076,3.533750057220459,3.536250114440918,408140000
3883,2019-06-07 00:00:00+00:00,3.6163129806518555,3.637500047683716,3.671999931335449,3.581249952316284,3.6005001068115234,348856000
3884,2019-06-10 00:00:00+00:00,3.689136266708374,3.710750102996826,3.779750108718872,3.694000005722046,3.694000005722046,402780000
3885,2019-06-11 00:00:00+00:00,3.7467987537384033,3.768749952316284,3.809000015258789,3.7290000915527344,3.7709999084472656,383872000
3886,2019-06-12 00:00:00+00:00,3.633711576461792,3.6549999713897705,3.731250047683716,3.6397500038146973,3.7249999046325684,358892000
3887,2019-06-13 00:00:00+00:00,3.6849114894866943,3.7065000534057617,3.7249999046325684,3.6594998836517334,3.6772499084472656,308080000
3888,2019-06-14 00:00:00+00:00,3.5949385166168213,3.615999937057495,3.6372499465942383,3.571000099182129,3.6127500534057617,394428000
3889,2019-06-17 00:00:00+00:00,3.6046316623687744,3.6257500648498535,3.6630001068115234,3.591249942779541,3.6142499446868896,276040000
3890,2019-06-18 00:00:00+00:00,3.799738645553589,3.822000026702881,3.8777499198913574,3.676500082015991,3.6875,581920000
3891,2019-06-19 00:00:00+00:00,3.805703639984131,3.828000068664551,3.86899995803833,3.8017499446868896,3.8575000762939453,331644000
3892,2019-06-20 00:00:00+00:00,3.830061197280884,3.8524999618530273,3.9332499504089355,3.8380000591278076,3.919250011444092,350168000
3893,2019-06-21 00:00:00+00:00,3.7719013690948486,3.7939999103546143,3.88700008392334,3.7874999046325684,3.8375000953674316,434428000
3894,2019-06-24 00:00:00+00:00,3.7942702770233154,3.816499948501587,3.846250057220459,3.7679998874664307,3.815500020980835,282948000
3895,2019-06-25 00:00:00+00:00,3.7649426460266113,3.7869999408721924,3.8970000743865967,3.784250020980835,3.821500062942505,311868000
3896,2019-06-26 00:00:00+00:00,3.9583094120025635,3.9814999103546143,4.043000221252441,3.902250051498413,3.915250062942505,584072000
3897,2019-06-27 00:00:00+00:00,4.056981086730957,4.080749988555908,4.099999904632568,4.031499862670898,4.067749977111816,445440000
3898,2019-06-28 00:00:00+00:00,4.081836223602295,4.10575008392334,4.134250164031982,4.058750152587891,4.125,397668000
3899,2019-07-01 00:00:00+00:00,4.130053520202637,4.154250144958496,4.348750114440918,4.116499900817871,4.3142499923706055,709756000
3900,2019-07-02 00:00:00+00:00,4.032127857208252,4.055749893188477,4.158750057220459,4.042500019073486,4.137499809265137,400228000
3901,2019-07-03 00:00:00+00:00,4.045052528381348,4.068749904632568,4.085000038146973,4.008500099182129,4.079249858856201,246636000
3902,2019-07-05 00:00:00+00:00,3.9824187755584717,4.0057501792907715,4.014500141143799,3.941999912261963,4.010000228881836,396552000
3903,2019-07-08 00:00:00+00:00,3.907357692718506,3.9302499294281006,3.964750051498413,3.9000000953674316,3.9457499980926514,329788000
3904,2019-07-09 00:00:00+00:00,3.9098429679870605,3.9327499866485596,3.9609999656677246,3.875,3.8877499103546143,342860000
3905,2019-07-10 00:00:00+00:00,3.9781932830810547,4.001500129699707,4.0592498779296875,3.9625000953674316,3.9765000343322754,452076000
3906,2019-07-11 00:00:00+00:00,4.132788181304932,4.1570000648498535,4.197999954223633,4.037499904632568,4.074999809265137,682560000
3907,2019-07-12 00:00:00+00:00,4.165843486785889,4.190249919891357,4.261750221252441,4.184999942779541,4.184999942779541,506392000
3908,2019-07-15 00:00:00+00:00,4.1573920249938965,4.1817498207092285,4.227749824523926,4.153250217437744,4.21150016784668,289840000
3909,2019-07-16 00:00:00+00:00,4.1526713371276855,4.177000045776367,4.204249858856201,4.120999813079834,4.166749954223633,341444000
3910,2019-07-17 00:00:00+00:00,4.218038082122803,4.24275016784668,4.249750137329102,4.149250030517578,4.178750038146973,348204000
3911,2019-07-18 00:00:00+00:00,4.229720115661621,4.254499912261963,4.317749977111816,4.196249961853027,4.2532501220703125,442192000
3912,2019-07-19 00:00:00+00:00,4.186471939086914,4.210999965667725,4.299499988555908,4.204999923706055,4.293000221252441,344896000
3913,2019-07-22 00:00:00+00:00,4.258053779602051,4.2829999923706055,4.296000003814697,4.224999904632568,4.232500076293945,315940000
3914,2019-07-23 00:00:00+00:00,4.365921974182129,4.391499996185303,4.393499851226807,4.3067498207092285,4.322500228881836,428176000
3915,2019-07-24 00:00:00+00:00,4.440484046936035,4.4664998054504395,4.472249984741211,4.358500003814697,4.434999942779541,366236000
3916,2019-07-25 00:00:00+00:00,4.309253215789795,4.334499835968018,4.4375,4.310999870300293,4.424749851226807,392700000
3917,2019-07-26 00:00:00+00:00,4.35125732421875,4.3767499923706055,4.423749923706055,4.36175012588501,4.36175012588501,274160000
3918,2019-07-29 00:00:00+00:00,4.345044136047363,4.370500087738037,4.386750221252441,4.281750202178955,4.369500160217285,248160000
3919,2019-07-30 00:00:00+00:00,4.360702037811279,4.386250019073486,4.398499965667725,4.3092498779296875,4.323750019073486,197772000
3920,2019-07-31 00:00:00+00:00,4.193432331085205,4.2179999351501465,4.355500221252441,4.17549991607666,4.354499816894531,359416000
3921,2019-08-01 00:00:00+00:00,4.098986625671387,4.123000144958496,4.319499969482422,4.070499897003174,4.228499889373779,421212000
3922,2019-08-02 00:00:00+00:00,4.0062785148620605,4.029749870300293,4.0995001792907715,3.9820001125335693,4.029749870300293,428348000
3923,2019-08-05 00:00:00+00:00,3.7477927207946777,3.7697501182556152,3.846250057220459,3.7225000858306885,3.8450000286102295,589156000
3924,2019-08-06 00:00:00+00:00,3.7865657806396484,3.8087499141693115,3.890749931335449,3.7607500553131104,3.8450000286102295,361272000
3925,2019-08-07 00:00:00+00:00,3.824841260910034,3.847249984741211,3.859250068664551,3.7300000190734863,3.747499942779541,372560000
3926,2019-08-08 00:00:00+00:00,3.933455467224121,3.9565000534057617,3.957750082015991,3.8475000858306885,3.905250072479248,309300000
3927,2019-08-09 00:00:00+00:00,3.8320491313934326,3.8545000553131104,3.918750047683716,3.8037500381469727,3.915250062942505,341816000
3928,2019-08-12 00:00:00+00:00,3.7641966342926025,3.786250114440918,3.8545000553131104,3.7642500400543213,3.802000045776367,279200000
3929,2019-08-13 00:00:00+00:00,3.8785266876220703,3.901249885559082,3.947499990463257,3.745500087738037,3.784749984741211,351956000
3930,2019-08-14 00:00:00+00:00,3.729898452758789,3.7517499923706055,3.8237500190734863,3.707750082015991,3.8125,419880000
3931,2019-08-15 00:00:00+00:00,3.697587490081787,3.719249963760376,3.790750026702881,3.6847500801086426,3.770750045776367,477200000
3932,2019-08-16 00:00:00+00:00,3.965766191482544,3.989000082015991,4.03849983215332,3.921999931335449,3.983750104904175,1007960000
3933,2019-08-19 00:00:00+00:00,4.244631290435791,4.269499778747559,4.2855000495910645,4.086750030517578,4.103000164031982,815112000
3934,2019-08-20 00:00:00+00:00,4.172305583953857,4.196750164031982,4.264500141143799,4.17549991607666,4.263999938964844,463188000
3935,2019-08-21 00:00:00+00:00,4.255816459655762,4.280749797821045,4.336249828338623,4.241499900817871,4.26324987411499,427244000
3936,2019-08-22 00:00:00+00:00,4.262029647827148,4.2870001792907715,4.333250045776367,4.247499942779541,4.290500164031982,303488000
3937,2019-08-23 00:00:00+00:00,4.037346839904785,4.060999870300293,4.264750003814697,4.040999889373779,4.210000038146973,568056000
3938,2019-08-26 00:00:00+00:00,4.112158298492432,4.136250019073486,4.1645002365112305,4.097750186920166,4.140250205993652,318208000
3939,2019-08-27 00:00:00+00:00,4.021440029144287,4.045000076293945,4.177499771118164,4.015500068664551,4.174749851226807,290968000
3940,2019-08-28 00:00:00+00:00,4.01099157333374,4.0304999351501465,4.083499908447266,3.9749999046325684,4.014500141143799,255612000
3941,2019-08-29 00:00:00+00:00,4.154791355133057,4.175000190734863,4.207499980926514,4.11899995803833,4.122499942779541,357976000
3942,2019-08-30 00:00:00+00:00,4.167479991912842,4.187749862670898,4.271500110626221,4.16949987411499,4.221499919891357,290616000
3943,2019-09-03 00:00:00+00:00,4.084383487701416,4.104249954223633,4.147749900817871,4.081250190734863,4.114500045776367,296140000
3944,2019-09-04 00:00:00+00:00,4.198577880859375,4.218999862670898,4.226500034332275,4.165249824523926,4.165249824523926,227728000
3945,2019-09-05 00:00:00+00:00,4.471750259399414,4.493500232696533,4.499750137329102,4.320000171661377,4.321750164031982,695676000
3946,2019-09-06 00:00:00+00:00,4.444632053375244,4.466249942779541,4.527249813079834,4.427999973297119,4.46999979019165,376976000
3947,2019-09-09 00:00:00+00:00,4.490657806396484,4.512499809265137,4.5995001792907715,4.495999813079834,4.497499942779541,417524000
3948,2019-09-10 00:00:00+00:00,4.557332515716553,4.579500198364258,4.606249809265137,4.469749927520752,4.479499816894531,352812000
3949,2019-09-11 00:00:00+00:00,4.585944652557373,4.608250141143799,4.656750202178955,4.565000057220459,4.594250202178955,361512000
3950,2019-09-12 00:00:00+00:00,4.584449768066406,4.606750011444092,4.710000038146973,4.598750114440918,4.65500020980835,327840000
3951,2019-09-13 00:00:00+00:00,4.526483535766602,4.548500061035156,4.577000141143799,4.504499912261963,4.539750099182129,324592000
3952,2019-09-16 00:00:00+00:00,4.483442306518555,4.505249977111816,4.539999961853027,4.462500095367432,4.4730000495910645,231832000
3953,2019-09-17 00:00:00+00:00,4.504838943481445,4.526750087738037,4.531000137329102,4.465250015258789,4.51200008392334,223048000
3954,2019-09-18 00:00:00+00:00,4.477721214294434,4.499499797821045,4.5355000495910645,4.412499904632568,4.519750118255615,258152000
3955,2019-09-19 00:00:00+00:00,4.402088642120361,4.423500061035156,4.52400016784668,4.412749767303467,4.505499839782715,245476000
3956,2019-09-20 00:00:00+00:00,4.296353340148926,4.317249774932861,4.446249961853027,4.307000160217285,4.422500133514404,350244000
3957,2019-09-23 00:00:00+00:00,4.349842548370361,4.370999813079834,4.416749954223633,4.31374979019165,4.317500114440918,249712000
3958,2019-09-24 00:00:00+00:00,4.292372703552246,4.3132500648498535,4.432250022888184,4.277500152587891,4.402500152587891,317268000
3959,2019-09-25 00:00:00+00:00,4.434182643890381,4.455749988555908,4.475500106811523,4.267749786376953,4.312749862670898,308432000
3960,2019-09-26 00:00:00+00:00,4.4120402336120605,4.433499813079834,4.454750061035156,4.38224983215332,4.446000099182129,234564000
3961,2019-09-27 00:00:00+00:00,4.273215293884277,4.294000148773193,4.442500114440918,4.232999801635742,4.391499996185303,362056000
3962,2019-09-30 00:00:00+00:00,4.330685615539551,4.351749897003174,4.361999988555908,4.28849983215332,4.320000171661377,186184000
3963,2019-10-01 00:00:00+00:00,4.328943729400635,4.349999904632568,4.525000095367432,4.345250129699707,4.375,366008000
3964,2019-10-02 00:00:00+00:00,4.305060386657715,4.326000213623047,4.340000152587891,4.2532501220703125,4.328000068664551,293372000
3965,2019-10-03 00:00:00+00:00,4.51080846786499,4.532750129699707,4.539000034332275,4.300000190734863,4.33050012588501,450588000
3966,2019-10-04 00:00:00+00:00,4.527229309082031,4.54925012588501,4.578750133514404,4.4695000648498535,4.534999847412109,265524000
3967,2019-10-07 00:00:00+00:00,4.585944652557373,4.608250141143799,4.708499908447266,4.60575008392334,4.614500045776367,480984000
3968,2019-10-08 00:00:00+00:00,4.409303188323975,4.430749893188477,4.515999794006348,4.412499904632568,4.515999794006348,444436000
3969,2019-10-09 00:00:00+00:00,4.495882034301758,4.517749786376953,4.567500114440918,4.479000091552734,4.507999897003174,292412000
3970,2019-10-10 00:00:00+00:00,4.553601264953613,4.57574987411499,4.626999855041504,4.510250091552734,4.515500068664551,309124000
3971,2019-10-11 00:00:00+00:00,4.627242565155029,4.649750232696533,4.733500003814697,4.641250133514404,4.660250186920166,446404000
3972,2019-10-14 00:00:00+00:00,4.640676498413086,4.663249969482422,4.6842498779296875,4.609749794006348,4.640999794006348,200040000
3973,2019-10-15 00:00:00+00:00,4.885486602783203,4.909249782562256,4.982250213623047,4.739999771118164,4.754000186920166,664124000
3974,2019-10-16 00:00:00+00:00,4.831747055053711,4.855249881744385,4.980500221252441,4.84375,4.875,428944000
3975,2019-10-17 00:00:00+00:00,4.833738803863525,4.857250213623047,4.945250034332275,4.802499771118164,4.900000095367432,263436000
3976,2019-10-18 00:00:00+00:00,4.739199638366699,4.762249946594238,4.890500068664551,4.6875,4.857749938964844,307440000
3977,2019-10-21 00:00:00+00:00,4.87653112411499,4.90024995803833,4.913750171661377,4.804999828338623,4.823999881744385,261868000
3978,2019-10-22 00:00:00+00:00,4.866579055786133,4.890250205993652,5.0632500648498535,4.882500171661377,4.957499980926514,328720000
3979,2019-10-23 00:00:00+00:00,4.853642463684082,4.8772501945495605,4.891499996185303,4.775750160217285,4.807750225067139,279916000
3980,2019-10-24 00:00:00+00:00,4.897677421569824,4.921500205993652,4.955249786376953,4.884500026702881,4.918749809265137,232020000
3981,2019-10-25 00:00:00+00:00,5.088748455047607,5.113500118255615,5.134500026702881,4.994750022888184,5.002500057220459,423092000
3982,2019-10-28 00:00:00+00:00,5.144726753234863,5.169750213623047,5.222499847412109,5.127999782562256,5.15749979019165,330792000
3983,2019-10-29 00:00:00+00:00,5.0484442710876465,5.072999954223633,5.16225004196167,5.053500175476074,5.155749797821045,211236000
3984,2019-10-30 00:00:00+00:00,5.050434589385986,5.074999809265137,5.10575008392334,5.006499767303467,5.099999904632568,205960000
3985,2019-10-31 00:00:00+00:00,5.0011749267578125,5.0254998207092285,5.074999809265137,4.945250034332275,5.053999900817871,209732000
3986,2019-11-01 00:00:00+00:00,5.040234565734863,5.0647501945495605,5.097249984741211,4.964749813079834,4.989999771118164,283640000
3987,2019-11-04 00:00:00+00:00,5.237028121948242,5.262499809265137,5.275000095367432,5.123000144958496,5.146249771118164,376716000
3988,2019-11-05 00:00:00+00:00,5.214885234832764,5.240250110626221,5.28849983215332,5.191999912261963,5.262249946594238,300868000
3989,2019-11-06 00:00:00+00:00,5.165624141693115,5.1907501220703125,5.2417497634887695,5.102749824523926,5.216000080108643,269012000
3990,2019-11-07 00:00:00+00:00,5.183289051055908,5.208499908447266,5.292500019073486,5.16349983215332,5.277750015258789,280340000
3991,2019-11-08 00:00:00+00:00,5.169355869293213,5.194499969482422,5.226250171661377,5.153749942779541,5.191500186920166,189100000
3992,2019-11-11 00:00:00+00:00,5.179308891296387,5.204500198364258,5.227749824523926,5.10699987411499,5.193749904632568,243436000
3993,2019-11-12 00:00:00+00:00,5.214885234832764,5.240250110626221,5.296500205993652,5.207749843597412,5.243000030517578,283504000
3994,2019-11-13 00:00:00+00:00,5.189011096954346,5.214250087738037,5.236499786376953,5.147500038146973,5.208749771118164,300188000
3995,2019-11-14 00:00:00+00:00,5.219362735748291,5.244750022888184,5.247000217437744,5.163000106811523,5.223249912261963,518080000
3996,2019-11-15 00:00:00+00:00,5.08004093170166,5.104750156402588,5.29449987411499,5.015999794006348,5.242499828338623,1053628000
3997,2019-11-18 00:00:00+00:00,5.281311988830566,5.307000160217285,5.333749771118164,5.094250202178955,5.097249984741211,574588000
3998,2019-11-19 00:00:00+00:00,5.1745805740356445,5.199749946594238,5.299499988555908,5.141250133514404,5.275750160217285,414564000
3999,2019-11-20 00:00:00+00:00,5.253945827484131,5.2795000076293945,5.363749980926514,5.164000034332275,5.176750183105469,472588000
4000,2019-11-21 00:00:00+00:00,5.229066848754883,5.254499912261963,5.330999851226807,5.232749938964844,5.275000095367432,288388000
4001,2019-11-22 00:00:00+00:00,5.246730327606201,5.272250175476074,5.323999881744385,5.248499870300293,5.277249813079834,224100000
4002,2019-11-25 00:00:00+00:00,5.503481388092041,5.530250072479248,5.535250186920166,5.388000011444092,5.401000022888184,506476000
4003,2019-11-26 00:00:00+00:00,5.398741245269775,5.425000190734863,5.517250061035156,5.418499946594238,5.512499809265137,385244000
4004,2019-11-27 00:00:00+00:00,5.433596134185791,5.455999851226807,5.50124979019165,5.429500102996826,5.466750144958496,215784000
4005,2019-11-29 00:00:00+00:00,5.396250247955322,5.418499946594238,5.453499794006348,5.394499778747559,5.425000190734863,141556000
4006,2019-12-02 00:00:00+00:00,5.209770202636719,5.231249809265137,5.425000190734863,5.216000080108643,5.411499977111816,372036000
4007,2019-12-03 00:00:00+00:00,5.170182228088379,5.191500186920166,5.195499897003174,5.009250164031982,5.046750068664551,465232000
4008,2019-12-04 00:00:00+00:00,5.21400260925293,5.235499858856201,5.297999858856201,5.20674991607666,5.2754998207092285,273424000
4009,2019-12-05 00:00:00+00:00,5.197072505950928,5.218500137329102,5.273250102996826,5.187749862670898,5.257500171661377,184884000
4010,2019-12-06 00:00:00+00:00,5.282469749450684,5.3042497634887695,5.337250232696533,5.2779998779296875,5.288000106811523,232236000
4011,2019-12-09 00:00:00+00:00,5.282469749450684,5.3042497634887695,5.359250068664551,5.272500038146973,5.28125,211880000
4012,2019-12-10 00:00:00+00:00,5.327534198760986,5.3495001792907715,5.401500225067139,5.281499862670898,5.334499835968018,256388000
4013,2019-12-11 00:00:00+00:00,5.411189556121826,5.433499813079834,5.439000129699707,5.357500076293945,5.360000133514404,233796000
4014,2019-12-12 00:00:00+00:00,5.5787482261657715,5.601749897003174,5.619999885559082,5.395500183105469,5.4045000076293945,404348000
4015,2019-12-13 00:00:00+00:00,5.576756477355957,5.59975004196167,5.7245001792907715,5.545499801635742,5.604750156402588,454704000
4016,2019-12-16 00:00:00+00:00,5.605636119842529,5.628749847412109,5.701499938964844,5.6192498207092285,5.647500038146973,320976000
4017,2019-12-17 00:00:00+00:00,5.6838154792785645,5.707250118255615,5.730000019073486,5.638000011444092,5.647500038146973,321196000
4018,2019-12-18 00:00:00+00:00,5.714189529418945,5.737750053405762,5.798500061035156,5.733749866485596,5.742249965667725,343548000
4019,2019-12-19 00:00:00+00:00,5.862329006195068,5.886499881744385,5.900000095367432,5.767499923706055,5.772500038146973,445360000
4020,2019-12-20 00:00:00+00:00,5.959677696228027,5.984250068664551,6.009749889373779,5.934000015258789,5.953249931335449,603044000
4021,2019-12-23 00:00:00+00:00,5.945984840393066,5.9704999923706055,6.045249938964844,5.959750175476074,6.013000011444092,355060000
4022,2019-12-24 00:00:00+00:00,5.941004753112793,5.9654998779296875,5.982749938964844,5.920499801635742,5.954999923706055,138864000
4023,2019-12-26 00:00:00+00:00,5.955196380615234,5.979750156402588,6.007999897003174,5.949999809265137,5.968999862670898,182852000
4024,2019-12-27 00:00:00+00:00,5.897434711456299,5.921750068664551,6.008500099182129,5.895249843597412,5.994999885559082,254644000
4025,2019-12-30 00:00:00+00:00,5.784151077270508,5.808000087738037,5.90500020980835,5.776500225067139,5.899750232696533,258056000
4026,2019-12-31 00:00:00+00:00,5.8583455085754395,5.882500171661377,5.892000198364258,5.7532501220703125,5.772500038146973,231004000
4027,2020-01-02 00:00:00+00:00,5.973123550415039,5.9977498054504395,5.9977498054504395,5.918000221252441,5.96875,237536000
4028,2020-01-03 00:00:00+00:00,5.877516269683838,5.901750087738037,5.9457502365112305,5.852499961853027,5.877500057220459,205384000
4029,2020-01-06 00:00:00+00:00,5.902165412902832,5.926499843597412,5.9317498207092285,5.781750202178955,5.808000087738037,262636000
4030,2020-01-07 00:00:00+00:00,5.973620891571045,5.9982500076293945,6.044250011444092,5.909749984741211,5.954999923706055,314856000
4031,2020-01-08 00:00:00+00:00,5.984825134277344,6.009500026702881,6.051000118255615,5.953750133514404,5.99399995803833,277108000
4032,2020-01-09 00:00:00+00:00,6.0505523681640625,6.075500011444092,6.148250102996826,6.021500110626221,6.096250057220459,255112000
4033,2020-01-10 00:00:00+00:00,6.082920074462891,6.107999801635742,6.213749885559082,6.09375,6.1832499504089355,316296000
4034,2020-01-13 00:00:00+00:00,6.273633003234863,6.299499988555908,6.324749946594238,6.168749809265137,6.191500186920166,319840000
4035,2020-01-14 00:00:00+00:00,6.156615734100342,6.182000160217285,6.2820000648498535,6.168749809265137,6.256499767303467,359088000
